	GO_CATEGORY	VAL	p	Description
2828	GO:0019215	1.989	0.0	Binding to an intermediate filament, a distinct elongated structure, characteristically 10 nm in diameter, that occurs in the cytoplasm of higher eukaryotic cells. Intermediate filaments form a fibrous system, composed of chemically heterogeneous subunits and involved in mechanically integrating the various components of the cytoplasmic space. [ISBN:0198506732]
2829	GO:0032211	1.989	0.002	Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of telomeric repeats by telomerase. [GOC:mah]
2830	GO:0034349	1.9885	0.001	Any apoptotic process in a glial cell, a non-neuronal cell of the nervous system. [CL:0000125, GOC:mtg_apoptosis, GOC:sart]
2831	GO:0060978	1.9885	0.001	Blood vessel formation in the heart when new vessels emerge from the proliferation of pre-existing blood vessels. [GOC:mtg_heart]
2832	GO:0098974	1.9880000000000002	0.0	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins in the postsynaptic actin cytoskeleton. [GOC:dos]
2833	GO:0070430	1.9880000000000002	0.0	Any process that activates or increases the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway. [GOC:add]
2834	GO:0034201	1.9880000000000002	0.002	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oleic acid stimulus. [GOC:lp]
2835	GO:0016716	1.9880000000000002	0.0	Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and one atom of oxygen is incorporated into one donor. [GOC:mah]
2836	GO:0010496	1.9880000000000002	0.0	The movement of substances between cells. [GOC:dhl]
2837	GO:1903237	1.9880000000000002	0.0	Any process that stops, prevents or reduces the frequency, rate or extent of leukocyte tethering or rolling. [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:18308860]
2838	GO:0060729	1.9875	0.001	A tissue homeostatic process required for the maintenance of the structure of the intestinal epithelium. [GOC:BHF, GOC:dph, GOC:tb]
2839	GO:0032375	1.9875	0.001	Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mah]
2840	GO:0032372	1.9875	0.001	Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mah]
2841	GO:1905563	1.9875	0.001	Any process that stops, prevents or reduces the frequency, rate or extent of vascular endothelial cell proliferation. [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:23201774]
2842	GO:0038028	1.9875	0.001	An insulin receptor signaling pathway in which the signal is transmitted via the phosphatidylinositol 3-kinase cascade. [GOC:bf, GOC:signaling, PMID:19322168, PMID:20696212]
2843	GO:0051400	1.9875	0.003	Binding to a Bcl-2 homology (BH) protein domain. Bcl-2-related proteins share homology in one to four conserved regions designated the Bcl-2 homology (BH) domains BH1, BH2, BH3 and BH4. These domains contribute at multiple levels to the function of these proteins in cell death and survival. Anti-apoptotic members of the Bcl-2 family have four BH domains (BH1-BH4). Pro-apoptotic members have fewer BH domains. [PMID:11048732, PMID:12133724, PMID:9020082, PMID:9704409]
2844	GO:0031053	1.9869999999999999	0.002	A process involved in the conversion of a primary microRNA transcript into a pre-microRNA molecule. [GOC:sl, PMID:15211354, PMID:25799998]
2845	GO:0042795	1.9869999999999999	0.002	The synthesis of small nuclear RNA (snRNA) from a DNA template by RNA Polymerase II (Pol II), originating at a Pol II promoter. [GOC:jl, ISBN:0321000382]
2846	GO:0045017	1.9868500000000036	0.096	The chemical reactions and pathways resulting in the formation of glycerolipids, any lipid with a glycerol backbone. [GOC:ai]
2847	GO:0061888	1.9865	0.001	Any process that modulates the frequency, rate or extent of astrocyte activation. [GOC:aruk, GOC:bc, PMID:20005821]
2848	GO:0097342	1.9865	0.003	A protein complex whose core components are the receptor-interacting serine/threonine-protein kinases RIPK1 and RIPK3 (also called RIP1 and RIP3). Formation of the ripoptosome can induce an extrinsic apoptotic signaling pathway or a necroptotic signaling pathway. The composition of this protein complex may depend on several factors including nature of the signal, cell type and more. [GOC:bhm, GOC:mtg_apoptosis, PMID:22265414, PMID:22274400]
2849	GO:0098700	1.9865	0.001	The active transport of neurotransmitters into a synaptic vesicle.  This import is fuelled by an electrochemical gradient across the vesicle membrane, established by the action of proton pumps. [GOC:bf, GOC:pad, GOC:PARL, PMID:10099709, PMID:15217342]
2850	GO:0006651	1.9865	0.001	The chemical reactions and pathways resulting in the formation of diacylglycerol, a glyceride in which any two of the R groups (positions not specified) are acyl groups while the remaining R group can be either H or an alkyl group. [GOC:curators]
2851	GO:0060715	1.986	0.002	The process in which a chorionic trophoblast cell acquires specialized features of a syncytiotrophoblast of the labyrinthine layer of the placenta. [GOC:dph]
2852	GO:0044829	1.986	0.002	A process in which a host organism activates or increases the frequency, rate or extent of  viral genome replication. [GOC:jl]
2853	GO:0060266	1.9855	0.001	Any process that decreases the rate, frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases made as a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals. [GOC:BHF, GOC:dph, GOC:tb]
2854	GO:0030157	1.9855	0.001	The regulated release of pancreatic juice by the exocrine pancreas into the upper part of the intestine. Pancreatic juice is slightly alkaline and contains numerous enzymes and inactive enzyme precursors including alpha-amylase, chymotrypsinogen, lipase, procarboxypeptidase, proelastase, prophospholipase A2, ribonuclease, and trypsinogen. Its high concentration of bicarbonate ions helps to neutralize the acid from the stomach. [GOC:mah, ISBN:0198506732]
2855	GO:2000535	1.9855	0.003	Any process that modulates the frequency, rate or extent of entry of bacterium into host cell. [GOC:obol]
2856	GO:0010693	1.9855	0.001	Any process that decreases the frequency, rate or extent of alkaline phosphatase activity, the catalysis of the reaction
2857	GO:0005641	1.9855	0.001	The region between the two lipid bilayers of the nuclear envelope; 20-40 nm wide. [GOC:ai]
2858	GO:0050904	1.9855	0.003	The passage of a leukocyte between the tight junctions of endothelial cells lining blood vessels, typically the fourth and final step of cellular extravasation. [ISBN:0781735149, PMID:14680625, PMID:14708592, PMID:7507411, PMID:8600538]
2859	GO:0014005	1.9855	0.001	The process aimed at the progression of a microglial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. [GOC:dgh, GOC:ef]
2860	GO:0042301	1.9855	0.001	Binding to a phosphate ion. [GOC:jl]
2861	GO:0007389	1.985361904761896	0.158	Any developmental process that results in the creation of defined areas or spaces within an organism to which cells respond and eventually are instructed to differentiate. [GOC:go_curators, GOC:isa_complete, ISBN:0521436125]
2862	GO:0009170	1.985	0.002	The chemical reactions and pathways involving purine deoxyribonucleoside monophosphate, a compound consisting of a purine base linked to a deoxyribose sugar esterified with phosphate on the sugar. [GOC:go_curators, ISBN:0198506732]
2863	GO:0010898	1.985	0.002	Any process that increases the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of triglyceride. [GOC:rn, GOC:tb]
2864	GO:0030346	1.985	0.002	Binding to a protein phosphatase 2B. [GOC:jl]
2865	GO:0035509	1.985	0.0	Any process that stops, prevents, or reduces the frequency, rate or extent of myosin-light-chain-phosphatase activity. [GOC:bf, GOC:go_curators]
2866	GO:0051011	1.985	0.0	Binding to the minus end of a microtubule. [GOC:ai, PMID:14557818, PMID:14614826]
2867	GO:0009133	1.985	0.002	The chemical reactions and pathways resulting in the formation of a nucleoside diphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with diphosphate on the sugar. [GOC:go_curators, ISBN:0198506732]
2868	GO:1900100	1.985	0.002	Any process that activates or increases the frequency, rate or extent of plasma cell differentiation. [GOC:TermGenie]
2869	GO:0033169	1.985	0.0	The modification of histone H3 by the removal of a methyl group from lysine at position 9 of the histone. [GOC:mah]
2870	GO:1904672	1.9845	0.001	Any process that modulates the frequency, rate or extent of somatic stem cell population maintenance. [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:19409607]
2871	GO:0006531	1.9845	0.001	The chemical reactions and pathways involving aspartate, the anion derived from aspartic acid, 2-aminobutanedioic acid. [GOC:go_curators, ISBN:0198506732]
2872	GO:1904628	1.9845	0.003	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a phorbol 13-acetate 12-myristate stimulus. [GO_REF:0000071, GOC:TermGenie, PMID:2200903]
2873	GO:1903142	1.9845	0.003	Any process that activates or increases the frequency, rate or extent of establishment of endothelial barrier. [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:24851274]
2874	GO:0097418	1.9845	0.003	Intracellular mass of paired, helically wound protein filaments (also called PHF) lying in the cytoplasm of neuronal cell bodies and neuritic cell processes. Neurofibrillary tangles contain an abnormally phosphorylated form of a microtubule-associated protein, tau. The shape of these inclusions may resemble a flame or a star. [NIF_Subcellular:nlx_subcell_20090201, NIF_Subcellular:nlx_subcell_20090202, NIF_Subcellular:sao2409833926]
2875	GO:1901552	1.9845	0.003	Any process that activates or increases the frequency, rate or extent of endothelial cell development. [GOC:pr, GOC:TermGenie, PMID:19470579]
2876	GO:0009155	1.9845	0.001	The chemical reactions and pathways resulting in the breakdown of purine deoxyribonucleotide, a compound consisting of deoxyribonucleoside (a purine base linked to a deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar. [GOC:go_curators, ISBN:0198506732]
2877	GO:1904627	1.9845	0.003	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a phorbol 13-acetate 12-myristate stimulus. [GO_REF:0000071, GOC:TermGenie, PMID:2200903]
2878	GO:0035240	1.9845	0.001	Binding to dopamine, a catecholamine neurotransmitter formed by aromatic-L-amino-acid decarboxylase from 3,4-dihydroxy-L-phenylalanine. [ISBN:0198506732]
2879	GO:0010468	1.9841917198829493	0.0	Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA). [GOC:txnOH-2018]
2880	GO:1901731	1.984	0.0	Any process that activates or increases the frequency, rate or extent of platelet aggregation. Platelet aggregation is the adhesion of one platelet to one or more other platelets via adhesion molecules. [GOC:fj, GOC:TermGenie]
2881	GO:0070172	1.984	0.002	Any process that activates or increases the frequency, rate or extent of tooth mineralization, the deposition of calcium salts in tooth structures. [GOC:BHF, GOC:mah]
