abstract,rahul_bacteria,anshu_bacteria,rahul_malaria,anshu_malaria
27318267.txt,0,0,0,1
27319982.txt,0,0,0,0
27329323.txt,0,0,1,0
27329814.txt,0,0,0,1
27332555.txt,0,0,0,0
27337480.txt,0,0,0,0
27340883.txt,0,0,0,0
27341456.txt,0,0,0,0
27342046.txt,0,0,0,1
2734296.txt,0,0,0,1
27344593.txt,0,1,0,1
27349739.txt,0,0,0,0
27350045.txt,0,0,0,1
27351285.txt,0,0,0,1
27355833.txt,0,0,0,0
27357037.txt,0,0,0,0
27357044.txt,0,0,0,1
27359366.txt,0,1,0,1
27362371.txt,0,0,0,0
27363503.txt,0,1,0,1
27364543.txt,1,0,0,0
27365625.txt,0,0,0,1
27368411.txt,0,1,0,1
27368439.txt,0,0,0,0
27370894.txt,0,0,0,0
27372920.txt,0,0,0,0
27377623.txt,0,0,0,0
27378783.txt,0,0,0,0
27382435.txt,1,0,1,0
27384057.txt,0,0,0,0
27384987.txt,0,0,0,1
27385.txt,0,0,1,0
27386507.txt,0,0,0,0
27386562.txt,0,0,0,0
27387660.txt,0,0,0,1
27389350.txt,0,0,1,0
27390759.txt,0,0,0,1
27390780.txt,0,0,0,0
27392600.txt,0,0,0,1
27393663.txt,0,0,1,0
27393665.txt,0,0,0,0
27396341.txt,0,0,0,0
27398386.txt,0,0,0,1
27398638.txt,0,0,0,0
27401557.txt,0,0,0,0
27402162.txt,0,0,0,0
27403595.txt,0,0,0,0
27407512.txt,0,0,0,1
27410036.txt,0,0,0,0
27411546.txt,0,0,0,0
27412461.txt,0,0,0,0
27417541.txt,0,0,0,0
27418188.txt,0,0,0,0
27421795.txt,0,0,0,1
27422006.txt,0,0,1,0
27424209.txt,0,0,0,0
27424748.txt,0,0,0,0
27428258.txt,0,0,0,1
27429642.txt,0,0,0,1
27433109.txt,0,0,0,0
27433286.txt,0,0,0,1
27434394.txt,0,0,0,0
27436892.txt,1,0,0,1
27438770.txt,0,0,1,0
27439516.txt,0,0,1,1
27446006.txt,0,0,0,0
27446049.txt,0,0,0,1
27449023.txt,0,0,0,1
27449062.txt,0,0,1,0
27451139.txt,0,0,1,0
27452436.txt,0,0,0,0
27453999.txt,0,0,0,0
27454384.txt,0,0,1,1
27459682.txt,0,0,0,0
27460108.txt,0,0,0,0
27462316.txt,0,0,1,0
27463890.txt,1,0,0,0
27465532.txt,0,0,1,0
27468695.txt,0,0,1,0
27472318.txt,0,0,0,0
27473104.txt,0,0,0,0
2747587.txt,0,0,0,0
27481830.txt,0,0,0,0
27484220.txt,0,0,0,1
27484899.txt,1,0,1,1
27487924.txt,0,0,0,0
27492125.txt,0,0,0,1
27492257.txt,0,0,0,1
27492737.txt,0,0,0,0
27493451.txt,0,0,0,0
27494385.txt,0,0,0,0
27494919.txt,0,0,0,0
27496201.txt,0,0,0,1
27496281.txt,0,0,0,1
27496743.txt,0,0,0,0
27497403.txt,0,0,1,1
27498315.txt,0,0,0,1
27506631.txt,0,0,0,1
27508459.txt,0,0,0,1
27511599.txt,0,0,0,1
27511963.txt,0,0,0,1
27521344.txt,0,0,0,0
27525228.txt,0,0,0,1
27528592.txt,0,0,0,0
27529072.txt,0,0,0,1
27529445.txt,0,0,1,1
27530312.txt,0,0,0,1
27531193.txt,0,0,0,0
27535200.txt,0,0,0,0
27536274.txt,0,0,0,0
27538256.txt,0,1,0,1
27538511.txt,0,0,0,0
27543315.txt,0,0,0,1
27543854.txt,0,0,0,1
27544389.txt,0,0,0,1
27549124.txt,0,1,0,1
27549172.txt,0,0,0,0
27550935.txt,0,0,0,1
27551153.txt,0,0,1,0
27553831.txt,0,0,0,0
27555239.txt,0,0,1,1
27555497.txt,0,1,0,0
27558013.txt,0,0,0,1
27562852.txt,0,0,0,0
27566831.txt,0,0,0,1
27570795.txt,0,0,1,1
27578214.txt,0,0,0,1
27580126.txt,0,0,1,0
27580324.txt,0,0,0,0
27589361.txt,0,0,0,0
27589591.txt,0,0,0,1
27590561.txt,0,0,0,1
27590807.txt,0,0,0,1
27590855.txt,0,0,0,0
27591855.txt,1,0,0,0
27596266.txt,0,0,0,0
27599737.txt,0,0,0,1
27600047.txt,0,0,0,0
27600402.txt,0,0,1,1
27601030.txt,0,0,0,0
27601729.txt,1,0,1,0
27603722.txt,0,0,1,1
27603912.txt,0,0,0,0
27606318.txt,0,0,0,1
27606708.txt,0,0,1,0
27608363.txt,0,0,1,0
27609602.txt,0,0,0,1
27609758.txt,0,0,0,0
27613575.txt,0,0,0,1
27614429.txt,0,0,1,1
27616573.txt,0,0,0,1
27617631.txt,0,0,0,1
27620651.txt,0,0,0,0
27622036.txt,0,0,1,1
27622371.txt,0,0,0,1
27622378.txt,0,0,0,0
27623462.txt,0,0,0,1
27624657.txt,0,0,0,1
27624780.txt,0,0,1,1
27625115.txt,1,0,0,1
27631728.txt,0,0,0,0
27631798.txt,0,0,0,1
27631799.txt,0,0,0,0
27631800.txt,0,0,0,0
27631801.txt,0,0,0,0
27635260.txt,0,0,0,0
27639802.txt,0,0,0,1
27642530.txt,0,0,0,1
27645561.txt,0,0,0,0
27653688.txt,0,0,1,0
27655481.txt,0,0,0,0
27655713.txt,0,0,1,0
27658023.txt,0,0,1,0
27659739.txt,0,0,0,0
27662666.txt,0,0,0,1
27664570.txt,0,0,1,1
27666388.txt,0,0,0,0
27666508.txt,0,0,0,0
27667642.txt,0,0,0,0
27667687.txt,0,0,0,0
27667696.txt,0,0,0,0
27668799.txt,0,0,0,0
27672039.txt,0,0,0,1
27683129.txt,0,0,1,0
27693506.txt,0,0,0,1
27694046.txt,0,0,0,1
27694047.txt,0,0,0,0
27695247.txt,0,0,0,0
27703001.txt,1,0,0,0
27704380.txt,0,0,0,1
27705800.txt,0,0,0,0
27706050.txt,0,0,0,0
27707542.txt,1,0,0,1
27708273.txt,0,0,0,0
27709461.txt,0,0,0,0
27710938.txt,0,0,0,0
27711824.txt,0,0,1,0
27713867.txt,1,0,0,0
27714067.txt,0,0,0,0
27714470.txt,0,0,0,0
27716057.txt,0,0,0,0
27716288.txt,0,0,0,0
27721403.txt,0,0,0,1
27721405.txt,0,0,0,0
27722206.txt,0,0,0,0
27722914.txt,0,0,0,1
27726424.txt,0,1,0,1
2772735.txt,0,0,0,0
27734162.txt,0,0,0,0
27734909.txt,0,1,0,1
27735940.txt,1,0,0,1
27739191.txt,0,0,0,1
27742462.txt,0,0,0,0
27750041.txt,0,0,1,0
27751567.txt,0,0,0,0
27753622.txt,0,0,0,1
27754869.txt,0,0,0,0
27755466.txt,0,0,0,1
27756099.txt,0,0,1,0
27757307.txt,0,0,0,1
27757760.txt,0,0,0,0
27761077.txt,0,0,0,0
27764137.txt,0,1,1,1
27764236.txt,0,0,0,0
27766027.txt,0,0,0,0
27766173.txt,0,0,0,0
27767006.txt,0,0,0,0
27769806.txt,0,0,0,0
27770760.txt,0,0,0,0
27771469.txt,0,0,0,0
27771863.txt,0,0,0,1
27780341.txt,0,0,0,1
27780869.txt,1,0,0,1
27782179.txt,0,0,0,0
27784280.txt,0,0,0,1
27785334.txt,0,0,1,0
27787577.txt,0,0,0,1
27789694.txt,0,0,0,1
27791185.txt,1,1,0,1
277912.txt,0,0,0,0
27791327.txt,0,0,0,0
27793510.txt,0,0,0,1
27794068.txt,1,0,1,1
27795222.txt,0,0,0,0
27795360.txt,0,0,1,1
27795362.txt,0,0,0,1
27796180.txt,0,0,0,0
27796300.txt,0,0,1,0
27796985.txt,0,0,0,1
27799307.txt,0,0,1,0
2780050.txt,0,0,0,0
27802570.txt,0,0,0,1
27810676.txt,0,0,0,0
27812174.txt,0,0,0,0
27812843.txt,0,1,1,1
27813251.txt,0,0,0,0
27813343.txt,0,0,0,0
27814492.txt,1,0,0,0
27815129.txt,0,0,0,0
27815178.txt,0,0,0,1
27815443.txt,0,0,0,1
27820602.txt,0,0,0,1
27821169.txt,0,0,0,1
27821716.txt,0,0,0,1
27821872.txt,0,0,0,1
27824136.txt,0,0,0,1
27824604.txt,0,0,0,0
27825391.txt,0,0,1,0
27827353.txt,0,0,0,0
27830183.txt,0,0,1,0
27832378.txt,1,0,0,0
27833611.txt,0,1,0,1
27833718.txt,0,0,0,1
27833992.txt,0,0,0,0
27834801.txt,0,0,0,1
27836379.txt,0,0,0,0
27838519.txt,0,0,0,1
27852125.txt,0,0,0,1
27853649.txt,0,0,1,0
27856416.txt,0,0,1,0
27858103.txt,0,0,0,1
27859250.txt,0,0,0,0
27863541.txt,0,0,1,0
27865260.txt,0,0,0,0
27865400.txt,0,0,0,0
27866227.txt,0,0,0,0
27868107.txt,0,0,0,0
27875551.txt,0,0,0,0
27877662.txt,0,0,0,0
27879050.txt,1,0,0,0
27879294.txt,0,0,1,0
2788199.txt,0,0,0,1
27886017.txt,0,0,0,0
27886237.txt,0,0,0,0
27888075.txt,0,0,0,1
27892611.txt,0,0,0,1
27893774.txt,1,0,0,0
27897253.txt,0,0,0,1
27897270.txt,0,0,0,0
27899068.txt,0,0,1,0
2790075.txt,0,0,0,1
27902313.txt,0,0,0,1
27902437.txt,0,0,0,0
2790260.txt,0,0,0,1
27902903.txt,0,0,0,1
27903453.txt,0,0,0,1
27913143.txt,0,0,1,1
27914208.txt,0,0,0,0
27914261.txt,0,0,0,1
27914919.txt,0,0,0,1
27915984.txt,0,1,0,1
27916840.txt,0,0,0,1
27919893.txt,0,0,0,0
27923392.txt,0,0,0,1
27928486.txt,0,0,0,1
2792852.txt,0,0,0,1
27929731.txt,1,0,1,0
27930302.txt,0,0,0,1
27933047.txt,0,0,0,0
27939551.txt,0,0,0,0
27940001.txt,0,0,0,1
27940359.txt,0,0,0,0
27940552.txt,1,0,0,0
2794150.txt,0,0,0,0
27941987.txt,0,0,0,0
279541.txt,0,0,0,0
27959391.txt,0,0,0,0
2796997.txt,0,0,1,0
27974539.txt,0,0,0,0
27977897.txt,0,0,0,0
27982438.txt,0,0,0,1
27983721.txt,0,0,0,1
27989763.txt,0,0,0,1
27999190.txt,0,0,1,0
27999336.txt,0,0,0,0
28000062.txt,0,0,1,1
28001191.txt,0,0,0,1
28006650.txt,0,0,0,1
28007428.txt,0,0,0,1
28009282.txt,0,0,0,1
28011698.txt,0,0,0,1
28012218.txt,0,0,0,1
28013312.txt,0,0,0,1
28017659.txt,1,0,0,0
28025687.txt,0,0,0,1
28027504.txt,0,0,0,0
28027526.txt,0,0,0,0
28028690.txt,0,0,0,0
28035207.txt,0,0,0,0
28043840.txt,0,0,0,0
28045060.txt,0,0,0,0
28049228.txt,0,0,0,0
28052114.txt,1,0,0,0
28052300.txt,0,0,0,0
28052753.txt,0,0,0,1
28053234.txt,0,0,1,1
28054583.txt,0,0,0,0
28056051.txt,1,0,0,0
28061933.txt,0,0,0,1
28061947.txt,0,0,1,0
2806280.txt,0,0,1,1
28063314.txt,0,0,0,1
28065580.txt,0,0,1,0
28066389.txt,0,1,0,1
28067223.txt,0,0,0,0
28068568.txt,0,0,0,0
28070325.txt,0,0,0,1
28070524.txt,0,0,0,1
28070815.txt,0,0,0,0
28074026.txt,1,1,0,1
28076372.txt,0,0,0,1
28078876.txt,0,1,0,1
28079159.txt,0,0,1,0
28079958.txt,0,0,0,1
28082056.txt,0,0,0,0
28083517.txt,0,0,0,0
28084320.txt,1,0,0,0
28085898.txt,0,0,0,0
28085964.txt,0,0,0,0
28086873.txt,0,0,0,0
28091581.txt,0,0,0,1
28091621.txt,0,0,0,0
28092124.txt,0,0,0,1
28092261.txt,1,0,0,0
28093457.txt,0,0,0,0
28098952.txt,0,0,0,0
28100784.txt,1,0,0,0
28104656.txt,0,0,0,0
28106137.txt,0,0,0,0
28106142.txt,0,1,0,1
28106770.txt,0,0,0,0
28108731.txt,0,0,1,0
28112221.txt,0,0,0,0
28114741.txt,0,0,0,0
28118604.txt,0,0,0,0
28119370.txt,0,0,0,0
28122036.txt,0,0,0,0
28122356.txt,0,0,0,1
28122963.txt,0,0,0,0
28125857.txt,0,0,0,1
28130451.txt,0,0,0,0
28130749.txt,0,0,0,0
28132487.txt,0,0,0,1
28134437.txt,0,0,0,0
28138018.txt,0,0,1,0
28145491.txt,0,0,1,0
28148731.txt,1,1,1,0
28151846.txt,0,0,0,0
28154459.txt,0,0,0,1
28157696.txt,0,0,0,1
28161296.txt,0,0,0,0
28162862.txt,0,1,0,1
28163187.txt,0,0,0,1
28164238.txt,1,0,0,1
28165478.txt,0,0,0,0
28171769.txt,0,0,0,1
28173856.txt,0,0,0,0
28176791.txt,0,0,0,0
28177795.txt,0,0,0,1
28179106.txt,0,0,1,0
28179596.txt,0,0,1,0
28181963.txt,0,0,0,0
28185538.txt,0,0,0,0
28188658.txt,0,0,0,0
28192154.txt,0,0,0,1
28192449.txt,0,0,0,0
28193164.txt,0,0,0,0
28196385.txt,0,0,0,1
28196788.txt,0,0,0,1
28196872.txt,0,0,0,1
2819866.txt,0,0,0,1
28199340.txt,0,0,0,0
28201974.txt,0,1,0,1
28201999.txt,0,0,0,1
2820485.txt,0,0,0,1
28205505.txt,0,0,0,1
28207789.txt,0,0,0,0
28209468.txt,0,0,0,0
28209550.txt,0,0,0,0
28209711.txt,1,0,0,0
2820990.txt,0,0,0,0
28212574.txt,0,0,1,1
2821266.txt,0,0,0,0
2821268.txt,0,0,0,1
2821271.txt,0,0,0,0
2821272.txt,0,0,0,0
28214142.txt,0,0,0,1
28215518.txt,0,0,0,0
28216227.txt,0,0,0,0
2822094.txt,0,0,0,1
2822095.txt,0,0,0,0
28225879.txt,0,0,0,0
28226242.txt,1,0,0,0
28231136.txt,0,0,0,1
28234292.txt,0,0,0,0
28234981.txt,0,0,0,0
28237625.txt,0,0,1,1
2823792.txt,0,0,0,0
2823880.txt,0,0,0,0
28238878.txt,0,0,0,0
28239678.txt,0,0,0,0
28240906.txt,0,0,0,0
28242328.txt,0,0,0,0
28244373.txt,0,0,0,1
28246637.txt,0,0,0,0
28247982.txt,0,0,0,0
28251652.txt,0,0,0,0
28251890.txt,0,0,0,1
28252294.txt,0,0,0,1
282531.txt,0,0,0,1
28258525.txt,0,0,0,1
28258693.txt,0,0,0,1
28262356.txt,0,0,0,0
28263400.txt,0,0,0,1
28264973.txt,0,0,0,0
28265060.txt,0,0,0,0
28265884.txt,0,0,0,1
28267881.txt,0,0,1,1
28270109.txt,0,0,0,1
28273784.txt,0,0,1,0
28274366.txt,0,0,1,1
28274604.txt,0,0,0,0
28275224.txt,0,0,0,1
28275576.txt,0,0,0,1
28279600.txt,0,0,0,0
28279932.txt,0,0,0,0
28280497.txt,0,0,1,0
28281299.txt,0,0,0,0
2828331.txt,0,0,0,1
28283323.txt,0,0,0,1
28284134.txt,0,0,0,1
28284321.txt,0,0,0,0
28284613.txt,0,0,0,0
28286055.txt,0,0,0,0
28286496.txt,0,0,0,0
28288170.txt,0,0,0,0
28288328.txt,0,0,0,1
28288567.txt,0,0,0,0
28289911.txt,0,0,0,1
2829186.txt,0,0,0,1
28293036.txt,0,0,0,1
28293038.txt,0,0,0,0
28300536.txt,0,0,0,1
28301594.txt,1,0,1,0
28302170.txt,0,0,0,0
28302172.txt,0,0,0,1
28302398.txt,0,0,0,0
28302498.txt,0,0,1,0
28314957.txt,0,0,1,1
28318799.txt,0,0,0,1
28320357.txt,0,0,0,1
28320527.txt,0,0,0,0
28320945.txt,0,0,0,1
28321852.txt,0,0,1,0
28325116.txt,0,0,0,0
28325853.txt,0,0,0,1
28325862.txt,0,0,1,1
28328989.txt,0,0,0,0
28330618.txt,0,1,0,1
28331163.txt,0,0,0,0
28331202.txt,0,0,1,1
28332630.txt,1,0,0,0
28334655.txt,0,0,0,0
28337021.txt,0,0,0,1
28337179.txt,0,0,0,1
28337205.txt,0,0,0,0
28339650.txt,0,0,0,1
28340427.txt,0,0,0,0
28340639.txt,0,0,0,0
28342541.txt,0,0,0,0
2834343.txt,0,0,0,0
28344773.txt,0,0,0,0
28345852.txt,0,0,0,1
28346939.txt,0,0,0,1
2834719.txt,0,0,0,0
283475.txt,0,0,0,1
28347867.txt,0,0,0,1
28348208.txt,1,0,0,1
28348561.txt,0,0,0,1
28349910.txt,0,0,0,1
28353462.txt,0,0,0,1
28356067.txt,0,0,1,1
28357287.txt,1,0,0,0
2835764.txt,0,0,0,1
28357988.txt,0,1,0,0
28358373.txt,1,0,0,0
28358890.txt,0,0,0,1
28360230.txt,0,0,0,0
28361040.txt,0,0,0,0
28362468.txt,0,0,0,0
28364105.txt,0,0,0,0
28365448.txt,0,0,0,0
28368721.txt,0,0,0,1
28369855.txt,0,0,1,0
28371706.txt,0,0,0,0
2837274.txt,0,0,0,0
2837275.txt,0,0,0,0
28374776.txt,0,0,0,0
28376440.txt,0,0,0,0
28377634.txt,0,0,0,0
2838074.txt,0,0,0,0
28382496.txt,0,0,0,0
28383782.txt,0,0,0,1
28385000.txt,0,0,0,1
28386063.txt,0,0,0,1
28388469.txt,0,0,0,1
28389540.txt,0,0,0,0
28392462.txt,0,0,0,0
28401462.txt,0,0,0,0
28401935.txt,0,0,1,1
28402719.txt,1,0,0,0
28405508.txt,0,0,0,0
28411089.txt,0,0,0,0
28414956.txt,0,0,0,1
28416709.txt,0,0,0,1
28417498.txt,0,0,0,1
28419443.txt,0,0,1,0
28420724.txt,0,0,0,0
28421997.txt,0,0,0,0
28422750.txt,0,0,1,0
28424828.txt,0,0,0,0
28425679.txt,0,0,0,0
28425875.txt,0,0,0,0
28426756.txt,0,0,0,1
28427732.txt,0,0,0,1
28428786.txt,0,0,0,0
28429060.txt,0,0,0,1
28432035.txt,0,0,0,0
28432356.txt,1,0,0,1
28433527.txt,0,0,0,0
28433800.txt,0,0,0,0
28434213.txt,0,0,0,0
28437197.txt,0,0,0,0
28437624.txt,0,0,0,0
28438267.txt,0,0,0,0
28438509.txt,0,0,0,0
28441350.txt,0,0,0,0
28441516.txt,0,0,0,1
28442374.txt,0,0,0,1
2844257.txt,0,0,0,1
28442745.txt,0,1,0,0
2844299.txt,0,0,0,1
2844301.txt,0,0,0,0
28445929.txt,0,0,1,0
28446615.txt,0,0,0,1
28447375.txt,0,0,0,0
28453549.txt,0,0,0,1
28454584.txt,0,0,0,0
28454709.txt,0,0,0,1
28455373.txt,0,0,0,0
28458670.txt,0,0,0,1
28459818.txt,0,0,0,0
2846519.txt,0,0,1,1
28465214.txt,0,0,0,0
28467184.txt,0,0,0,0
28468915.txt,0,0,0,1
28470758.txt,1,0,0,1
28470848.txt,0,0,0,1
28473810.txt,0,0,0,1
28473832.txt,0,0,0,1
28473980.txt,0,0,0,0
28474682.txt,0,0,0,1
28477945.txt,0,0,0,1
28481198.txt,0,0,0,0
28483816.txt,1,0,0,1
28484017.txt,0,0,0,0
28486805.txt,0,0,0,0
28488047.txt,0,0,0,0
28492177.txt,0,0,0,0
28493114.txt,0,0,0,0
28493185.txt,0,0,0,1
28494357.txt,0,0,0,1
28494842.txt,0,0,0,0
28495144.txt,0,0,1,1
28495553.txt,0,0,0,1
28497526.txt,0,0,0,1
28497996.txt,0,0,0,1
28498878.txt,0,0,0,0
28500171.txt,0,0,1,1
28500754.txt,1,0,0,0
28501941.txt,0,0,0,0
28511951.txt,0,0,0,0
28512644.txt,0,0,1,0
28512867.txt,1,0,0,1
2851322.txt,0,0,0,0
28513981.txt,0,0,0,0
2851411.txt,0,0,0,1
28514662.txt,0,0,0,1
2851630.txt,0,1,1,1
28517932.txt,0,0,0,0
28522807.txt,1,0,0,0
28526854.txt,0,0,0,0
28528473.txt,0,0,0,1
28528816.txt,0,0,0,1
2853284.txt,0,0,0,0
28533472.txt,0,0,0,0
28533660.txt,0,0,0,0
28534477.txt,0,0,0,0
28535274.txt,0,0,0,1
28536472.txt,0,0,0,1
28538147.txt,1,0,0,0
28538177.txt,0,0,0,1
28539286.txt,0,0,0,0
2854121.txt,0,0,0,1
28542507.txt,0,0,0,1
28542817.txt,1,0,1,1
28544530.txt,0,0,0,0
28546114.txt,0,0,1,1
28550203.txt,0,0,1,1
28562189.txt,0,0,0,0
28571861.txt,0,0,0,0
28574651.txt,0,0,1,0
28575652.txt,0,0,0,1
28575949.txt,0,0,0,0
28576632.txt,0,0,0,0
28578025.txt,0,0,1,1
28578041.txt,0,0,0,0
28578412.txt,0,0,0,0
28578968.txt,0,0,0,1
28579455.txt,0,0,0,0
28581446.txt,0,0,0,1
28584160.txt,0,0,0,1
28594911.txt,0,0,0,0
28596110.txt,0,0,1,1
28596556.txt,0,0,0,0
28596769.txt,1,0,0,0
28598344.txt,0,0,0,0
28604669.txt,0,0,0,1
28604829.txt,0,0,0,1
28605414.txt,0,0,0,0
28606360.txt,0,0,0,0
28607439.txt,0,1,0,1
28610792.txt,0,0,0,0
28610911.txt,0,1,0,0
28610977.txt,0,0,0,1
28611990.txt,1,0,0,1
28620394.txt,0,0,1,1
28620964.txt,0,0,0,0
28624296.txt,0,1,0,1
28625026.txt,0,0,1,1
28625518.txt,0,0,0,1
28627163.txt,0,0,0,1
28628613.txt,0,0,0,0
28629408.txt,0,0,0,1
28629465.txt,0,0,1,1
28631434.txt,0,0,0,0
2863271.txt,0,0,0,0
28633889.txt,0,0,0,0
28634053.txt,0,0,0,0
28634597.txt,0,0,0,0
28634844.txt,0,0,1,0
28635952.txt,0,0,0,0
28637702.txt,0,0,0,0
28637895.txt,0,0,0,0
28638068.txt,0,0,0,0
28642013.txt,0,0,0,1
28642970.txt,0,0,0,1
28643814.txt,0,0,0,1
28647504.txt,0,0,0,1
28652308.txt,0,0,1,1
28652339.txt,0,0,0,0
28652405.txt,1,0,0,0
28652709.txt,0,0,0,0
28654923.txt,0,0,0,1
28655838.txt,0,0,0,1
28657616.txt,0,0,0,0
28665005.txt,0,0,1,1
28665015.txt,0,0,0,1
28665957.txt,0,0,0,0
28666374.txt,0,0,0,1
28668392.txt,1,0,0,0
28671286.txt,0,0,0,1
28672015.txt,0,0,0,0
28673840.txt,0,0,0,0
28673843.txt,0,0,0,0
28675878.txt,0,0,0,1
28678474.txt,0,0,0,1
28680859.txt,0,0,0,0
28681388.txt,0,0,0,0
28682476.txt,0,0,1,0
28682552.txt,0,0,1,1
28682675.txt,0,0,1,0
28685972.txt,0,0,0,0
28686395.txt,0,0,0,1
28687373.txt,0,0,0,1
28688366.txt,0,0,0,1
28688535.txt,0,0,0,1
28689297.txt,0,0,0,0
28689783.txt,0,0,1,0
28695742.txt,1,0,0,1
28696208.txt,0,0,0,1
28696228.txt,0,0,0,1
28696366.txt,0,0,0,1
28696553.txt,0,0,0,1
28697651.txt,0,0,0,1
28699699.txt,0,0,1,0
28700220.txt,0,0,0,0
28700833.txt,0,0,0,0
28700929.txt,0,0,0,0
28701751.txt,0,0,0,1
28701764.txt,0,0,0,1
28703802.txt,0,0,0,0
28704947.txt,0,0,0,1
28705171.txt,0,0,0,0
28705388.txt,0,0,0,0
28708308.txt,0,1,0,0
28708980.txt,0,0,1,0
28710611.txt,0,0,0,1
28711510.txt,0,0,0,0
28715412.txt,0,0,0,0
28716088.txt,0,0,0,0
28716105.txt,0,0,0,0
28716901.txt,0,0,0,0
28718462.txt,0,0,0,0
28718839.txt,0,0,0,0
28720835.txt,1,0,0,0
28722637.txt,0,0,0,0
28723094.txt,0,0,0,0
28723564.txt,0,0,0,0
28726102.txt,0,0,0,1
2873130.txt,0,0,0,1
2873149.txt,0,0,0,0
28732328.txt,0,0,0,0
28736974.txt,0,0,0,0
28737160.txt,0,0,0,0
28739876.txt,1,0,1,1
28742139.txt,1,1,0,1
28743086.txt,0,0,0,1
28746304.txt,0,0,0,0
28747433.txt,0,0,0,1
28750349.txt,0,0,1,0
28751471.txt,0,0,0,0
28758305.txt,0,1,0,1
28758722.txt,0,0,0,0
28758908.txt,0,0,1,1
28759351.txt,0,0,0,0
28760.txt,0,0,0,0
28760898.txt,0,1,0,0
28762287.txt,0,0,0,1
28765611.txt,0,0,0,0
28766990.txt,0,0,1,0
28769044.txt,0,0,0,1
28770228.txt,0,0,1,0
28774751.txt,0,0,0,0
28775117.txt,0,0,1,0
28775964.txt,0,0,0,0
28776846.txt,0,0,0,0
28776863.txt,0,0,0,0
28778947.txt,0,0,0,0
28779625.txt,0,0,0,1
28782183.txt,0,0,0,0
28785006.txt,0,0,0,0
28785301.txt,0,0,0,0
28786370.txt,0,0,0,0
28787089.txt,0,0,0,0
28787240.txt,0,0,0,0
28787467.txt,0,0,0,0
28792960.txt,0,0,0,1
28793333.txt,0,0,0,0
28794998.txt,0,0,0,0
28797101.txt,0,0,0,0
28798885.txt,0,0,0,1
28800062.txt,0,0,0,1
28800590.txt,0,0,0,1
28801517.txt,0,0,0,1
28802758.txt,0,0,0,1
28808159.txt,0,0,1,1
28811651.txt,0,0,0,0
28812106.txt,0,0,0,0
28813096.txt,0,0,0,0
28815408.txt,0,0,1,0
28815923.txt,0,0,0,0
28817707.txt,0,0,0,1
28819186.txt,0,0,0,0
28820943.txt,0,0,0,1
28821298.txt,0,0,0,0
28821872.txt,0,0,0,1
28821902.txt,0,0,0,0
28822708.txt,0,0,0,0
28824627.txt,0,0,1,0
28826103.txt,0,0,0,1
28827453.txt,0,0,0,0
28832609.txt,0,0,0,0
28832994.txt,0,0,0,1
2883398.txt,0,0,0,1
28837052.txt,0,0,0,0
28837088.txt,0,0,0,0
28837157.txt,0,0,0,0
28837849.txt,0,0,0,0
28841151.txt,0,0,0,0
28846497.txt,0,0,0,0
28847922.txt,0,0,0,0
28848008.txt,0,0,0,0
28852167.txt,0,0,0,0
28857256.txt,0,0,0,0
28857279.txt,0,0,0,0
28860501.txt,0,0,0,0
28860953.txt,0,0,0,1
28862882.txt,0,0,1,0
28866375.txt,0,0,0,1
28867148.txt,0,1,0,1
28869519.txt,1,0,0,1
28870858.txt,0,0,0,0
28873507.txt,0,0,0,0
28874754.txt,0,0,1,0
28877668.txt,0,0,0,0
28880403.txt,0,0,1,1
28882590.txt,0,0,0,0
28884590.txt,0,0,0,1
28885688.txt,0,0,0,0
28892521.txt,0,0,0,1
28894447.txt,0,0,0,0
28900150.txt,0,0,0,1
28900679.txt,0,0,1,1
28903313.txt,0,0,0,0
28904407.txt,1,0,1,0
28904414.txt,0,0,0,1
28905187.txt,0,0,1,0
28905981.txt,0,0,0,0
28905983.txt,0,0,0,0
2891029.txt,0,0,0,1
28910381.txt,0,0,0,0
28910966.txt,0,0,0,1
28912134.txt,0,0,0,0
2891567.txt,0,0,1,1
28915805.txt,0,0,0,0
28918480.txt,0,0,0,0
28919284.txt,0,0,1,0
28919790.txt,0,0,0,0
28925551.txt,0,0,0,1
2892681.txt,0,0,1,1
28927379.txt,0,0,0,1
28927474.txt,0,0,0,1
28928719.txt,0,0,0,0
28928749.txt,0,0,0,0
28931602.txt,0,0,0,0
28932707.txt,0,0,1,1
28933628.txt,0,0,0,0
28934294.txt,0,0,0,1
28935533.txt,0,0,0,1
28939196.txt,0,0,0,1
28939643.txt,0,0,1,1
28941661.txt,0,0,0,0
28941891.txt,0,0,0,1
28954638.txt,0,0,0,0
28955743.txt,0,0,0,0
28957423.txt,0,0,0,1
28959657.txt,0,0,0,0
28960362.txt,0,1,0,0
28962025.txt,0,0,0,1
28963348.txt,0,0,0,0
28963975.txt,0,0,0,0
28963991.txt,0,0,0,0
28966064.txt,0,0,0,0
28966792.txt,0,0,0,0
28967959.txt,0,0,0,0
28972142.txt,0,0,0,1
28974040.txt,0,0,1,0
28974303.txt,0,0,0,1
28975708.txt,0,1,0,1
28975714.txt,0,0,0,0
28978023.txt,0,0,0,1
28978320.txt,0,0,0,1
2897847.txt,0,1,0,1
28978509.txt,0,0,0,1
28978923.txt,0,0,0,0
28983075.txt,0,0,0,1
28983621.txt,1,0,0,0
28984027.txt,0,0,0,0
28984566.txt,0,0,0,1
28988032.txt,0,0,0,1
